invoice_id,customer_id,plan,amount,currency,payment_status,payment_method,due_date,paid_date,refund_status
INV-002586,CUST-00491,Starter,721.45,AUD,Refunded,Credit Card,2025-10-27,2025-11-01,Approved - Refunded
INV-002587,CUST-00491,Starter,721.45,AUD,Paid,PayPal,2025-11-26,2025-11-29,Not Requested
INV-002588,CUST-00491,Starter,721.45,AUD,Paid,PayPal,2025-12-26,2025-12-27,Not Requested
INV-002589,CUST-00491,Starter,721.45,AUD,Paid,Credit Card,2026-01-25,2026-01-28,Not Requested
INV-002590,CUST-00491,Starter,721.45,AUD,Paid,Credit Card,2026-02-24,2026-03-02,Not Requested
INV-002591,CUST-00491,Starter,721.45,AUD,Paid,Credit Card,2026-03-26,2026-04-01,Not Requested
INV-002592,CUST-00491,Starter,721.45,AUD,Paid,Credit Card,2026-04-25,2026-04-28,Not Requested
INV-002593,CUST-00491,Starter,721.45,AUD,Paid,Credit Card,2026-05-25,2026-05-25,Not Requested
INV-002594,CUST-00491,Starter,721.45,AUD,Failed,Credit Card,2026-06-24,,Not Requested
INV-002595,CUST-00491,Starter,721.45,AUD,Failed,PayPal,2026-07-24,,Requested
INV-002596,CUST-00492,Enterprise,535373.46,USD,Failed,Credit Card,2025-08-28,,Not Requested
INV-002597,CUST-00493,Professional,5645.3,USD,Paid,Credit Card,2025-08-28,2025-09-01,Not Requested
INV-002598,CUST-00493,Professional,5645.3,USD,Paid,Credit Card,2025-09-27,2025-09-28,Not Requested
INV-002599,CUST-00493,Professional,5645.3,USD,Paid,PayPal,2025-10-27,2025-10-31,Not Requested
INV-002600,CUST-00493,Professional,5645.3,USD,Failed,Credit Card,2025-11-26,,Not Requested
INV-002601,CUST-00493,Professional,5645.3,USD,Paid,ACH Bank Transfer,2025-12-26,2025-12-28,Not Requested
INV-002602,CUST-00493,Professional,5645.3,USD,Paid,Credit Card,2026-01-25,2026-01-30,Not Requested
INV-002603,CUST-00493,Professional,5645.3,USD,Paid,Credit Card,2026-02-24,2026-02-24,Not Requested
INV-002604,CUST-00493,Professional,5645.3,USD,Paid,Credit Card,2026-03-26,2026-03-27,Not Requested
INV-002605,CUST-00493,Professional,5645.3,USD,Paid,ACH Bank Transfer,2026-04-25,2026-04-27,Not Requested
INV-002606,CUST-00493,Professional,5645.3,USD,Paid,ACH Bank Transfer,2026-05-25,2026-05-29,Not Requested
INV-002607,CUST-00493,Professional,5645.3,USD,Paid,Credit Card,2026-06-24,2026-06-27,Not Requested
INV-002608,CUST-00493,Professional,5645.3,USD,Paid,Credit Card,2026-07-24,2026-07-30,Not Requested
INV-002609,CUST-00494,Starter,3582.82,EUR,Paid,Credit Card,2025-08-28,2025-08-28,Not Requested
INV-002610,CUST-00496,Professional,6430.69,USD,Paid,Credit Card,2025-09-03,2025-09-08,Not Requested
INV-002611,CUST-00496,Professional,6430.69,USD,Paid,Credit Card,2025-10-03,2025-10-04,Not Requested
INV-002612,CUST-00496,Professional,6430.69,USD,Paid,Credit Card,2025-11-02,2025-11-02,Not Requested
INV-002613,CUST-00496,Professional,6430.69,USD,Paid,Credit Card,2025-12-02,2025-12-04,Not Requested
INV-002614,CUST-00496,Professional,6430.69,USD,Paid,Credit Card,2026-01-01,2026-01-01,Not Requested
INV-002615,CUST-00496,Professional,6430.69,USD,Paid,Credit Card,2026-01-31,2026-02-01,Not Requested
INV-002616,CUST-00496,Professional,6430.69,USD,Paid,Credit Card,2026-03-02,2026-03-08,Not Requested
INV-002617,CUST-00496,Professional,6430.69,USD,Paid,Credit Card,2026-04-01,2026-04-07,Not Requested
INV-002618,CUST-00496,Professional,6430.69,USD,Paid,Credit Card,2026-05-01,2026-05-01,Not Requested
INV-002619,CUST-00496,Professional,6430.69,USD,Paid,Credit Card,2026-05-31,2026-06-02,Not Requested
INV-002620,CUST-00496,Professional,6430.69,USD,Paid,Credit Card,2026-06-30,2026-07-03,Not Requested
INV-002621,CUST-00496,Professional,6430.69,USD,Paid,ACH Bank Transfer,2026-07-30,2026-08-06,Not Requested
INV-002622,CUST-00497,Enterprise,936451.27,USD,Paid,ACH Bank Transfer,2025-08-28,2025-08-28,Not Requested
INV-002623,CUST-00498,Professional,5868.65,USD,Failed,ACH Bank Transfer,2025-08-28,,Not Requested
INV-002624,CUST-00498,Professional,5868.65,USD,Paid,PayPal,2025-09-27,2025-09-28,Not Requested
INV-002625,CUST-00498,Professional,5868.65,USD,Paid,Credit Card,2025-10-27,2025-10-30,Not Requested
INV-002626,CUST-00498,Professional,5868.65,USD,Paid,ACH Bank Transfer,2025-11-26,2025-11-26,Not Requested
INV-002627,CUST-00498,Professional,5868.65,USD,Paid,Credit Card,2025-12-26,2025-12-29,Not Requested
INV-002628,CUST-00498,Professional,5868.65,USD,Paid,Credit Card,2026-01-25,2026-01-26,Not Requested
INV-002629,CUST-00498,Professional,5868.65,USD,Paid,ACH Bank Transfer,2026-02-24,2026-02-24,Not Requested
INV-002630,CUST-00498,Professional,5868.65,USD,Paid,Credit Card,2026-03-26,2026-03-30,Not Requested
INV-002631,CUST-00498,Professional,5868.65,USD,Paid,Credit Card,2026-04-25,2026-04-28,Not Requested
INV-002632,CUST-00498,Professional,5868.65,USD,Paid,Credit Card,2026-05-25,2026-05-26,Not Requested
INV-002633,CUST-00498,Professional,5868.65,USD,Paid,Credit Card,2026-06-24,2026-06-27,Not Requested
INV-002634,CUST-00498,Professional,5868.65,USD,Paid,Credit Card,2026-07-24,2026-07-26,Not Requested
INV-002635,CUST-00499,Professional,36913.8,USD,Failed,Credit Card,2025-08-28,,Not Requested
INV-002636,CUST-00500,Professional,76226.82,EUR,Failed,Credit Card,2025-08-28,,Not Requested
INV-002637,CUST-00501,Professional,6739.07,CAD,Paid,ACH Bank Transfer,2025-08-28,2025-08-29,Not Requested
INV-002638,CUST-00502,Enterprise,1055791.94,EUR,Failed,ACH Bank Transfer,2025-08-28,,Not Requested
INV-002639,CUST-00503,Starter,1208.55,USD,Paid,Credit Card,2025-08-28,2025-08-30,Not Requested
INV-002640,CUST-00504,Starter,486.51,EUR,Paid,Credit Card,2025-08-28,2025-09-02,Not Requested
INV-002641,CUST-00504,Starter,486.51,EUR,Paid,PayPal,2025-09-27,2025-09-28,Not Requested
INV-002642,CUST-00504,Starter,486.51,EUR,Paid,Credit Card,2025-10-27,2025-10-27,Not Requested
INV-002643,CUST-00504,Starter,486.51,EUR,Paid,Credit Card,2025-11-26,2025-11-26,Not Requested
INV-002644,CUST-00504,Starter,486.51,EUR,Paid,Credit Card,2025-12-26,2025-12-28,Not Requested
INV-002645,CUST-00504,Starter,486.51,EUR,Paid,Credit Card,2026-01-25,2026-01-28,Not Requested
INV-002646,CUST-00504,Starter,486.51,EUR,Paid,Credit Card,2026-02-24,2026-02-28,Not Requested
INV-002647,CUST-00504,Starter,486.51,EUR,Paid,Credit Card,2026-03-26,2026-03-26,Not Requested
INV-002648,CUST-00504,Starter,486.51,EUR,Paid,Credit Card,2026-04-25,2026-04-25,Not Requested
INV-002649,CUST-00504,Starter,486.51,EUR,Paid,Credit Card,2026-05-25,2026-05-31,Not Requested
INV-002650,CUST-00504,Starter,486.51,EUR,Paid,Credit Card,2026-06-24,2026-06-29,Not Requested
INV-002651,CUST-00504,Starter,486.51,EUR,Paid,Credit Card,2026-07-24,2026-07-28,Not Requested
INV-002652,CUST-00505,Starter,8569.11,USD,Paid,Credit Card,2025-08-28,2025-08-31,Not Requested
INV-002653,CUST-00506,Starter,203.77,USD,Paid,Credit Card,2025-08-28,2025-09-03,Not Requested
INV-002654,CUST-00506,Starter,203.77,USD,Paid,Credit Card,2025-09-27,2025-09-29,Not Requested
INV-002655,CUST-00506,Starter,203.77,USD,Paid,Credit Card,2025-10-27,2025-10-28,Not Requested
INV-002656,CUST-00506,Starter,203.77,USD,Paid,Credit Card,2025-11-26,2025-11-26,Not Requested
INV-002657,CUST-00506,Starter,203.77,USD,Paid,Credit Card,2025-12-26,2025-12-26,Not Requested
INV-002658,CUST-00506,Starter,203.77,USD,Paid,Credit Card,2026-01-25,2026-01-27,Not Requested
INV-002659,CUST-00506,Starter,203.77,USD,Paid,PayPal,2026-02-24,2026-02-24,Not Requested
INV-002660,CUST-00506,Starter,203.77,USD,Paid,Credit Card,2026-03-26,2026-03-26,Not Requested
INV-002661,CUST-00506,Starter,203.77,USD,Paid,Credit Card,2026-04-25,2026-04-28,Not Requested
INV-002662,CUST-00506,Starter,203.77,USD,Paid,Credit Card,2026-05-25,2026-05-29,Not Requested
INV-002663,CUST-00506,Starter,203.77,USD,Paid,Credit Card,2026-06-24,2026-06-25,Not Requested
INV-002664,CUST-00506,Starter,203.77,USD,Paid,ACH Bank Transfer,2026-07-24,2026-07-25,Not Requested
INV-002665,CUST-00507,Starter,1351.72,USD,Paid,Credit Card,2025-08-28,2025-08-29,Not Requested
INV-002666,CUST-00508,Starter,78.33,USD,Paid,Credit Card,2025-08-28,2025-08-29,Not Requested
INV-002667,CUST-00508,Starter,78.33,USD,Paid,PayPal,2025-09-27,2025-09-28,Not Requested
INV-002668,CUST-00508,Starter,78.33,USD,Paid,Credit Card,2025-10-27,2025-10-30,Not Requested
INV-002669,CUST-00508,Starter,78.33,USD,Paid,Credit Card,2025-11-26,2025-11-28,Not Requested
INV-002670,CUST-00508,Starter,78.33,USD,Paid,Credit Card,2025-12-26,2025-12-27,Not Requested
INV-002671,CUST-00508,Starter,78.33,USD,Paid,Credit Card,2026-01-25,2026-01-29,Not Requested
INV-002672,CUST-00508,Starter,78.33,USD,Pending,Credit Card,2026-02-24,,Not Requested
INV-002673,CUST-00508,Starter,78.33,USD,Paid,Credit Card,2026-03-26,2026-03-28,Not Requested
INV-002674,CUST-00508,Starter,78.33,USD,Paid,Credit Card,2026-04-25,2026-04-28,Not Requested
INV-002675,CUST-00508,Starter,78.33,USD,Paid,Credit Card,2026-05-25,2026-05-25,Not Requested
INV-002676,CUST-00508,Starter,78.33,USD,Paid,Credit Card,2026-06-24,2026-06-25,Not Requested
INV-002677,CUST-00508,Starter,78.33,USD,Paid,Credit Card,2026-07-24,2026-07-27,Not Requested
INV-002678,CUST-00510,Starter,3306.7,EUR,Paid,Credit Card,2025-08-28,2025-08-31,Not Requested
INV-002679,CUST-00512,Professional,466.05,USD,Paid,ACH Bank Transfer,2025-12-22,2025-12-24,Not Requested
INV-002680,CUST-00512,Professional,466.05,USD,Paid,Credit Card,2026-01-21,2026-01-25,Not Requested
INV-002681,CUST-00512,Professional,466.05,USD,Paid,Credit Card,2026-02-20,2026-02-21,Not Requested
INV-002682,CUST-00512,Professional,466.05,USD,Paid,Credit Card,2026-03-22,2026-04-01,Not Requested
INV-002683,CUST-00512,Professional,466.05,USD,Pending,ACH Bank Transfer,2026-04-21,,Not Requested
INV-002684,CUST-00512,Professional,466.05,USD,Paid,ACH Bank Transfer,2026-05-21,2026-05-21,Not Requested
INV-002685,CUST-00512,Professional,466.05,USD,Paid,ACH Bank Transfer,2026-06-20,2026-06-22,Not Requested
INV-002686,CUST-00512,Professional,466.05,USD,Paid,ACH Bank Transfer,2026-07-20,2026-07-26,Not Requested
INV-002687,CUST-00513,Professional,52942.99,USD,Paid,Credit Card,2025-08-28,2025-08-30,Not Requested
INV-002688,CUST-00514,Professional,42751.64,USD,Paid,Credit Card,2025-08-28,2025-08-31,Not Requested
INV-002689,CUST-00515,Starter,200.84,USD,Paid,Credit Card,2025-08-28,2025-08-30,Not Requested
INV-002690,CUST-00515,Starter,200.84,USD,Failed,ACH Bank Transfer,2025-09-27,,Not Requested
INV-002691,CUST-00515,Starter,200.84,USD,Paid,Credit Card,2025-10-27,2025-10-30,Not Requested
INV-002692,CUST-00515,Starter,200.84,USD,Paid,Credit Card,2025-11-26,2025-11-29,Not Requested
INV-002693,CUST-00515,Starter,200.84,USD,Paid,Credit Card,2025-12-26,2025-12-27,Not Requested
INV-002694,CUST-00515,Starter,200.84,USD,Paid,Credit Card,2026-01-25,2026-01-28,Not Requested
INV-002695,CUST-00515,Starter,200.84,USD,Paid,PayPal,2026-02-24,2026-02-27,Not Requested
INV-002696,CUST-00515,Starter,200.84,USD,Paid,Credit Card,2026-03-26,2026-03-29,Not Requested
INV-002697,CUST-00515,Starter,200.84,USD,Paid,PayPal,2026-04-25,2026-04-25,Not Requested
INV-002698,CUST-00515,Starter,200.84,USD,Paid,Credit Card,2026-05-25,2026-05-27,Not Requested
INV-002699,CUST-00515,Starter,200.84,USD,Paid,Credit Card,2026-06-24,2026-06-27,Not Requested
INV-002700,CUST-00515,Starter,200.84,USD,Paid,PayPal,2026-07-24,2026-07-24,Not Requested
INV-002701,CUST-00516,Enterprise,305160.62,USD,Paid,ACH Bank Transfer,2025-08-28,2025-08-28,Not Requested
INV-002702,CUST-00518,Professional,30400.52,USD,Failed,Credit Card,2025-08-28,,Not Requested
INV-002703,CUST-00519,Professional,22775.53,CAD,Refunded,Credit Card,2025-08-28,2025-08-28,Approved - Refunded
INV-002704,CUST-00521,Professional,6238.44,USD,Paid,Credit Card,2025-08-28,2025-08-31,Not Requested
INV-002705,CUST-00521,Professional,6238.44,USD,Paid,ACH Bank Transfer,2025-09-27,2025-10-03,Not Requested
INV-002706,CUST-00521,Professional,6238.44,USD,Paid,Credit Card,2025-10-27,2025-10-29,Not Requested
INV-002707,CUST-00521,Professional,6238.44,USD,Failed,Credit Card,2025-11-26,,Not Requested
INV-002708,CUST-00521,Professional,6238.44,USD,Paid,Credit Card,2025-12-26,2025-12-29,Not Requested
INV-002709,CUST-00521,Professional,6238.44,USD,Paid,Credit Card,2026-01-25,2026-01-27,Not Requested
INV-002710,CUST-00521,Professional,6238.44,USD,Paid,Credit Card,2026-02-24,2026-02-25,Not Requested
INV-002711,CUST-00521,Professional,6238.44,USD,Paid,Credit Card,2026-03-26,2026-03-27,Not Requested
INV-002712,CUST-00521,Professional,6238.44,USD,Paid,Credit Card,2026-04-25,2026-04-29,Not Requested
INV-002713,CUST-00521,Professional,6238.44,USD,Paid,PayPal,2026-05-25,2026-05-25,Not Requested
INV-002714,CUST-00521,Professional,6238.44,USD,Paid,Credit Card,2026-06-24,2026-06-24,Not Requested
INV-002715,CUST-00521,Professional,6238.44,USD,Paid,Credit Card,2026-07-24,2026-07-31,Not Requested
INV-002716,CUST-00522,Starter,1471.63,USD,Paid,Credit Card,2025-08-28,2025-08-29,Not Requested
INV-002717,CUST-00523,Starter,10665.14,AUD,Failed,Credit Card,2025-08-28,,Not Requested
INV-002718,CUST-00524,Starter,3712.73,CAD,Paid,Credit Card,2025-08-28,2025-09-02,Not Requested
INV-002719,CUST-00525,Professional,1521.67,EUR,Paid,PayPal,2025-08-28,2025-08-28,Not Requested
INV-002720,CUST-00525,Professional,1521.67,EUR,Paid,ACH Bank Transfer,2025-09-27,2025-09-30,Not Requested
INV-002721,CUST-00525,Professional,1521.67,EUR,Paid,Credit Card,2025-10-27,2025-11-02,Not Requested
INV-002722,CUST-00525,Professional,1521.67,EUR,Paid,Credit Card,2025-11-26,2025-11-26,Not Requested
INV-002723,CUST-00525,Professional,1521.67,EUR,Paid,Credit Card,2025-12-26,2025-12-28,Not Requested
INV-002724,CUST-00525,Professional,1521.67,EUR,Paid,Credit Card,2026-01-25,2026-01-25,Not Requested
INV-002725,CUST-00525,Professional,1521.67,EUR,Failed,Credit Card,2026-02-24,,Not Requested
INV-002726,CUST-00525,Professional,1521.67,EUR,Paid,Credit Card,2026-03-26,2026-03-29,Not Requested
INV-002727,CUST-00525,Professional,1521.67,EUR,Paid,Credit Card,2026-04-25,2026-04-25,Not Requested
INV-002728,CUST-00525,Professional,1521.67,EUR,Paid,ACH Bank Transfer,2026-05-25,2026-05-27,Not Requested
INV-002729,CUST-00525,Professional,1521.67,EUR,Paid,PayPal,2026-06-24,2026-06-25,Not Requested
INV-002730,CUST-00525,Professional,1521.67,EUR,Paid,Credit Card,2026-07-24,2026-07-29,Not Requested
INV-002731,CUST-00526,Professional,76109.09,USD,Paid,Credit Card,2025-08-28,2025-08-30,Not Requested
INV-002732,CUST-00527,Enterprise,937120.72,EUR,Failed,ACH Bank Transfer,2025-08-28,,Not Requested
INV-002733,CUST-00528,Professional,5675.21,USD,Pending,PayPal,2025-08-28,,Not Requested
INV-002734,CUST-00528,Professional,5675.21,USD,Paid,Credit Card,2025-09-27,2025-09-29,Not Requested
INV-002735,CUST-00528,Professional,5675.21,USD,Refunded,Credit Card,2025-10-27,2025-10-31,Denied
INV-002736,CUST-00528,Professional,5675.21,USD,Paid,Credit Card,2025-11-26,2025-11-26,Not Requested
INV-002737,CUST-00528,Professional,5675.21,USD,Paid,Credit Card,2025-12-26,2025-12-28,Not Requested
INV-002738,CUST-00528,Professional,5675.21,USD,Refunded,Credit Card,2026-01-25,2026-01-28,Approved - Refunded
INV-002739,CUST-00528,Professional,5675.21,USD,Paid,Credit Card,2026-02-24,2026-02-24,Not Requested
INV-002740,CUST-00528,Professional,5675.21,USD,Paid,Credit Card,2026-03-26,2026-03-30,Not Requested
INV-002741,CUST-00528,Professional,5675.21,USD,Paid,Credit Card,2026-04-25,2026-04-25,Not Requested
INV-002742,CUST-00528,Professional,5675.21,USD,Paid,Credit Card,2026-05-25,2026-05-29,Not Requested
INV-002743,CUST-00528,Professional,5675.21,USD,Paid,Credit Card,2026-06-24,2026-06-28,Not Requested
INV-002744,CUST-00528,Professional,5675.21,USD,Paid,Credit Card,2026-07-24,2026-07-26,Not Requested
INV-002745,CUST-00529,Starter,1007.88,AUD,Paid,Credit Card,2025-11-03,2025-11-04,Not Requested
INV-002746,CUST-00529,Starter,1007.88,AUD,Paid,Credit Card,2025-12-03,2025-12-06,Not Requested
INV-002747,CUST-00529,Starter,1007.88,AUD,Paid,Credit Card,2026-01-02,2026-01-07,Not Requested
INV-002748,CUST-00529,Starter,1007.88,AUD,Failed,PayPal,2026-02-01,,Not Requested
INV-002749,CUST-00530,Enterprise,1298979.96,USD,Failed,ACH Bank Transfer,2025-08-28,,Not Requested
INV-002750,CUST-00531,Enterprise,2923990.66,USD,Failed,ACH Bank Transfer,2025-08-28,,Not Requested
INV-002751,CUST-00532,Professional,43585.24,USD,Paid,ACH Bank Transfer,2025-08-28,2025-08-30,Not Requested
INV-002752,CUST-00533,Enterprise,234894.29,USD,Paid,Credit Card,2025-08-28,2025-08-30,Not Requested
INV-002753,CUST-00537,Starter,519.38,USD,Paid,Credit Card,2025-08-28,2025-08-28,Not Requested
INV-002754,CUST-00537,Starter,519.38,USD,Paid,Credit Card,2025-09-27,2025-10-06,Not Requested
INV-002755,CUST-00537,Starter,519.38,USD,Paid,Credit Card,2025-10-27,2025-10-30,Not Requested
INV-002756,CUST-00537,Starter,519.38,USD,Pending,Credit Card,2025-11-26,,Not Requested
INV-002757,CUST-00537,Starter,519.38,USD,Paid,PayPal,2025-12-26,2025-12-26,Not Requested
INV-002758,CUST-00537,Starter,519.38,USD,Paid,PayPal,2026-01-25,2026-01-28,Not Requested
INV-002759,CUST-00537,Starter,519.38,USD,Paid,Credit Card,2026-02-24,2026-02-25,Not Requested
INV-002760,CUST-00537,Starter,519.38,USD,Paid,Credit Card,2026-03-26,2026-03-27,Not Requested
INV-002761,CUST-00537,Starter,519.38,USD,Failed,Credit Card,2026-04-25,,Not Requested
INV-002762,CUST-00537,Starter,519.38,USD,Paid,Credit Card,2026-05-25,2026-05-27,Not Requested
INV-002763,CUST-00537,Starter,519.38,USD,Paid,Credit Card,2026-06-24,2026-06-28,Not Requested
INV-002764,CUST-00537,Starter,519.38,USD,Paid,Credit Card,2026-07-24,2026-07-25,Not Requested
INV-002765,CUST-00538,Professional,3591.2,USD,Paid,Credit Card,2025-08-28,2025-08-30,Not Requested
INV-002766,CUST-00538,Professional,3591.2,USD,Paid,PayPal,2025-09-27,2025-09-28,Not Requested
INV-002767,CUST-00538,Professional,3591.2,USD,Paid,Credit Card,2025-10-27,2025-10-27,Not Requested
INV-002768,CUST-00538,Professional,3591.2,USD,Paid,Credit Card,2025-11-26,2025-11-28,Not Requested
INV-002769,CUST-00538,Professional,3591.2,USD,Refunded,Credit Card,2025-12-26,2025-12-29,Approved - Refunded
INV-002770,CUST-00538,Professional,3591.2,USD,Paid,Credit Card,2026-01-25,2026-02-01,Not Requested
INV-002771,CUST-00538,Professional,3591.2,USD,Paid,Credit Card,2026-02-24,2026-02-28,Not Requested
INV-002772,CUST-00538,Professional,3591.2,USD,Paid,Credit Card,2026-03-26,2026-03-30,Not Requested
INV-002773,CUST-00538,Professional,3591.2,USD,Paid,Credit Card,2026-04-25,2026-04-26,Not Requested
INV-002774,CUST-00538,Professional,3591.2,USD,Paid,Credit Card,2026-05-25,2026-05-29,Not Requested
INV-002775,CUST-00538,Professional,3591.2,USD,Paid,Credit Card,2026-06-24,2026-06-27,Not Requested
INV-002776,CUST-00538,Professional,3591.2,USD,Paid,ACH Bank Transfer,2026-07-24,2026-07-25,Not Requested
INV-002777,CUST-00539,Enterprise,241012.83,USD,Paid,Wire Transfer,2025-08-28,2025-08-28,Not Requested
INV-002778,CUST-00540,Starter,655.02,USD,Paid,Credit Card,2025-08-28,2025-08-29,Not Requested
INV-002779,CUST-00540,Starter,655.02,USD,Paid,Credit Card,2025-09-27,2025-09-28,Not Requested
INV-002780,CUST-00540,Starter,655.02,USD,Paid,Credit Card,2025-10-27,2025-10-27,Not Requested
INV-002781,CUST-00540,Starter,655.02,USD,Paid,Credit Card,2025-11-26,2025-11-30,Not Requested
INV-002782,CUST-00540,Starter,655.02,USD,Paid,Credit Card,2025-12-26,2025-12-29,Not Requested
INV-002783,CUST-00540,Starter,655.02,USD,Paid,Credit Card,2026-01-25,2026-01-29,Not Requested
INV-002784,CUST-00540,Starter,655.02,USD,Paid,PayPal,2026-02-24,2026-02-24,Not Requested
INV-002785,CUST-00540,Starter,655.02,USD,Pending,PayPal,2026-03-26,,Not Requested
INV-002786,CUST-00540,Starter,655.02,USD,Paid,Credit Card,2026-04-25,2026-04-29,Not Requested
INV-002787,CUST-00540,Starter,655.02,USD,Paid,Credit Card,2026-05-25,2026-05-26,Not Requested
INV-002788,CUST-00540,Starter,655.02,USD,Paid,Credit Card,2026-06-24,2026-06-27,Not Requested
INV-002789,CUST-00540,Starter,655.02,USD,Paid,Credit Card,2026-07-24,2026-07-26,Not Requested
INV-002790,CUST-00541,Starter,6647.1,USD,Paid,Credit Card,2025-08-28,2025-08-31,Not Requested
INV-002791,CUST-00542,Enterprise,52645.13,USD,Paid,ACH Bank Transfer,2025-08-28,2025-08-31,Not Requested
INV-002792,CUST-00543,Professional,7878.65,USD,Pending,Credit Card,2025-08-28,,Not Requested
INV-002793,CUST-00543,Professional,7878.65,USD,Paid,Credit Card,2025-09-27,2025-09-28,Not Requested
INV-002794,CUST-00543,Professional,7878.65,USD,Paid,Credit Card,2025-10-27,2025-10-29,Not Requested
INV-002795,CUST-00543,Professional,7878.65,USD,Paid,PayPal,2025-11-26,2025-11-26,Not Requested
INV-002796,CUST-00543,Professional,7878.65,USD,Paid,ACH Bank Transfer,2025-12-26,2026-01-01,Not Requested
INV-002797,CUST-00543,Professional,7878.65,USD,Paid,Credit Card,2026-01-25,2026-01-30,Not Requested
INV-002798,CUST-00543,Professional,7878.65,USD,Paid,ACH Bank Transfer,2026-02-24,2026-02-26,Not Requested
INV-002799,CUST-00543,Professional,7878.65,USD,Paid,Credit Card,2026-03-26,2026-03-27,Not Requested
INV-002800,CUST-00543,Professional,7878.65,USD,Paid,ACH Bank Transfer,2026-04-25,2026-04-27,Not Requested
